St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
122343,85,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2018-03-13,KIA,KIA Sorento,2013,Florida,PALM BEACH (99)
130255,26,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Honda,"Honda Civic/CRX, del Sol",2010,Georgia,HART (147)
260155,40,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Mack,Mack Medium/Heavy - Unknown engine location,1999,Michigan,BERRIEN (21)
61041,14,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,California,KERN (29)
61041,17,1,White,"Front Seat, Right Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,California,KERN (29)
61041,16,1,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-03-13,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,California,KERN (29)
290126,58,2,White,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2016,Missouri,WAYNE (223)
480575,50,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-13,Chevrolet,Chevrolet Corvette,1981,Texas,TRAVIS (453)
420136,36,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Acura,Acura RL/RLX,2008,Pennsylvania,FRANKLIN (55)
50467,32,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",1991,Arkansas,PULASKI (119)
60908,49,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,California,SAN DIEGO (73)
410428,66,1,Japanese,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-03-13,Lexus,Lexus GS-300/350/400/430/ 450h/460,2002,Oregon,WASHINGTON (67)
450136,23,1,Black,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.422 % BAC,2018-03-13,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2002,South Carolina,LEXINGTON (63)
450136,21,2,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2002,South Carolina,LEXINGTON (63)
450136,26,1,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2002,South Carolina,LEXINGTON (63)
10151,25,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Yes (Alcohol Involved),0.353 % BAC,2018-03-13,Honda,"Honda Civic/CRX, del Sol",2015,Alabama,LEE (81)
290130,61,2,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Mercury,Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,2003,Missouri,BARRY (9)
480718,17,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2018-03-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Texas,FORT BEND (157)
480718,17,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Texas,FORT BEND (157)
480718,10,2,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Texas,FORT BEND (157)
480718,8,2,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Texas,FORT BEND (157)
480718,10,2,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Texas,FORT BEND (157)
420244,20,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Reported as Unknown if Tested,2018-03-13,Pontiac,Pontiac Trans Sport/ Montana/SV6,2005,Pennsylvania,PHILADELPHIA (101)
420244,4,1,Not a Fatality (not Applicable),"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Pontiac,Pontiac Trans Sport/ Montana/SV6,2005,Pennsylvania,PHILADELPHIA (101)
420163,55,2,Unknown,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2018-03-13,Subaru,Subaru Impreza,2009,Pennsylvania,ERIE (49)
370290,67,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.230 % BAC,2018-03-13,Chevrolet,Chevrolet Colorado,2015,North Carolina,ROWAN (159)
240115,50,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Hyundai,Hyundai Santa Fe,2018,Maryland,CAROLINE (11)
480645,35,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Nissan/Datsun,Nissan/Datsun Xterra,2004,Texas,DALLAS (113)
290156,23,1,Black,"Front Seat, Left Side",False,True,Not Reported,Reported as Unknown,0.000 % BAC,2018-03-13,Kawasaki,Kawasaki 750cc or greater,2007,Missouri,JACKSON (95)
60861,25,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2018-03-13,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2015,California,RIVERSIDE (65)
10162,30,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Acura,Acura RDX,2017,Alabama,JEFFERSON (73)
210098,55,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Dodge,Dodge Dakota,1997,Kentucky,JEFFERSON (111)
121224,21,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Dodge,Dodge Ram Pickup,2003,Florida,INDIAN RIVER (61)
121617,999,9,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-03-13,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Florida,PINELLAS (103)
280104,41,1,Black,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.140 % BAC,2018-03-13,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1998,Mississippi,PANOLA (107)
40186,61,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.173 % BAC,2018-03-13,Ford,Ford Ranger,2000,Arizona,MOHAVE (15)
370231,57,2,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Reported as Unknown if Tested,2018-03-13,Nissan/Datsun,Nissan/Datsun Altima,2010,North Carolina,CARTERET (31)
130257,24,1,White,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-03-13,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1997,Georgia,TOOMBS (279)
120504,64,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2016,Florida,VOLUSIA (127)
480571,52,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Freightliner,Freightliner Medium/Heavy - CBE,2013,Texas,EL PASO (141)
480571,41,1,Not a Fatality (not Applicable),Other Passenger in enclosed passenger or cargo area,False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Freightliner,Freightliner Medium/Heavy - CBE,2013,Texas,EL PASO (141)
480574,52,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2018-03-13,Kawasaki,Kawasaki 750cc or greater,2003,Texas,TARRANT (439)
450137,18,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-13,Toyota,Toyota RAV4 *,2000,South Carolina,HORRY (51)
450137,17,2,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Toyota,Toyota RAV4 *,2000,South Carolina,HORRY (51)
360144,39,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Not Reported,2018-03-13,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2004,New York,NASSAU (59)
480576,33,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Chrysler,Chrysler Town and Country,2008,Texas,VAN ZANDT (467)
480576,13,2,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-13,Chrysler,Chrysler Town and Country,2008,Texas,VAN ZANDT (467)
480576,7,1,Black,"Second Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-13,Chrysler,Chrysler Town and Country,2008,Texas,VAN ZANDT (467)
480647,61,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-13,Honda,Honda 750 cc or greater,2006,Texas,JIM WELLS (249)
190038,40,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.250 % BAC,2018-03-13,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2003,Iowa,WOODBURY (193)
190039,61,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-13,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2012,Iowa,LINN (113)
350051,39,1,Black,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.080 % BAC,2018-03-13,Ford,Ford Escape,2011,New Mexico,LEA (25)
480652,19,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),0.023 % BAC,2018-03-14,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2000,Texas,TERRY (445)
120521,20,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Not Reported,2018-03-14,Mazda,Mazda Mazda6,2014,Florida,OKALOOSA (91)
120746,21,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Reported as Unknown if Tested,2018-03-14,Toyota,Toyota Scion tC (2005-2011 only.  See Scion for 2012 on.),2007,Florida,BROWARD (11)
480677,17,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,"Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",1999,Texas,LIMESTONE (293)
480677,15,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,"Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",1999,Texas,LIMESTONE (293)
480677,15,1,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,"Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",1999,Texas,LIMESTONE (293)
480677,16,2,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,"Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",1999,Texas,LIMESTONE (293)
480677,16,1,White,"Second Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,"Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",1999,Texas,LIMESTONE (293)
60801,20,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2018-03-14,Chrysler,Chrysler PT Cruiser,2006,California,TULARE (107)
80088,29,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Ford,Ford E-Series Van/Econoline,1996,Colorado,EL PASO (41)
10373,18,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Chevrolet,Chevrolet Cruze,2012,Alabama,CHILTON (21)
220093,29,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Ford,Ford Fusion,2015,Louisiana,CADDO (17)
50062,70,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Volkswagen,Volkswagen Jetta/Jetta SportsWagen,2003,Arkansas,FAULKNER (45)
50062,13,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Volkswagen,Volkswagen Jetta/Jetta SportsWagen,2003,Arkansas,FAULKNER (45)
50065,50,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),Yes (Alcohol Involved),Positive Reading with No Actual Value,2018-03-14,Kenworth,Kenworth Medium/Heavy - CBE,2003,Arkansas,PULASKI (119)
270044,24,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,GMC,"GMC C, K, R, V-series pickup/     Sierra",2015,Minnesota,MORRISON (97)
60597,51,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Toyota,Toyota Tacoma,2012,California,EL DORADO (17)
130259,28,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2018-03-14,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2005,Georgia,RICHMOND (245)
130259,9,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2005,Georgia,RICHMOND (245)
130259,3,2,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2005,Georgia,RICHMOND (245)
210099,63,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Chevrolet,Chevrolet S-10/T-10 Pickup,2002,Kentucky,TAYLOR (217)
440008,40,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2017,Rhode Island,PROVIDENCE (7)
60591,46,1,White,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-03-14,Honda,Honda 450-749 cc,2008,California,LOS ANGELES (37)
420160,29,1,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Ford,Ford Expedition,2003,Pennsylvania,ALLEGHENY (3)
420160,5,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,Ford Expedition,2003,Pennsylvania,ALLEGHENY (3)
420660,19,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Ford,Ford Mustang/Mustang II,1999,Pennsylvania,SCHUYLKILL (107)
180129,24,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Dodge,Dodge Neon,2002,Indiana,CASS (17)
370225,39,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,KIA,KIA Rio/Rio5,2008,North Carolina,BUNCOMBE (21)
370225,79,1,White,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2018-03-14,KIA,KIA Rio/Rio5,2008,North Carolina,BUNCOMBE (21)
480578,44,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Pontiac,Pontiac Grand AM,2004,Texas,BRAZORIA (39)
480578,46,1,White,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2018-03-14,Pontiac,Pontiac Grand AM,2004,Texas,BRAZORIA (39)
480649,18,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,Texas,TARRANT (439)
480649,17,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,Texas,TARRANT (439)
480649,1,2,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,Texas,TARRANT (439)
480649,0,2,Black,"Second Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1998,Texas,TARRANT (439)
470230,47,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Ford,Ford F-Series pickup,2017,Tennessee,SHELBY (157)
260110,34,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - Unknown engine location,2004,Michigan,GENESEE (49)
260110,37,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - Unknown engine location,2004,Michigan,GENESEE (49)
120584,72,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Lexus,Lexus RX330/350/400h/450h,2016,Florida,SARASOTA (115)
480648,32,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2012,Texas,ROBERTSON (395)
480648,31,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2012,Texas,ROBERTSON (395)
480648,5,2,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2012,Texas,ROBERTSON (395)
60627,24,1,Black,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Volkswagen,Volkswagen Jetta/Jetta SportsWagen,2014,California,LOS ANGELES (37)
60627,25,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Volkswagen,Volkswagen Jetta/Jetta SportsWagen,2014,California,LOS ANGELES (37)
480577,44,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-14,Kawasaki,Kawasaki 750cc or greater,2007,Texas,BELL (27)
240054,42,2,Black,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.070 % BAC,2018-03-14,Dodge,Dodge Caravan/Grand Caravan,2003,Maryland,WASHINGTON (43)
470167,47,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Toyota,Toyota Sienna,2009,Tennessee,CHESTER (23)
120567,54,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Yes (drugs involved),Yes (Alcohol Involved),0.100 % BAC,2018-03-14,Mazda,Mazda Pickup/ B-Series Pickup,1994,Florida,ORANGE (95)
120567,47,2,White,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Not Reported,2018-03-14,Mazda,Mazda Pickup/ B-Series Pickup,1994,Florida,ORANGE (95)
470129,40,2,White,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Jaguar,Jaguar X-Type,2004,Tennessee,BEDFORD (3)
60832,26,1,White,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-03-14,Yamaha,Yamaha 450-749cc,2012,California,LOS ANGELES (37)
280105,61,1,Black,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-14,Ford,Ford Focus,2010,Mississippi,LAUDERDALE (75)
370298,83,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Pontiac,Pontiac Trans Sport/ Montana/SV6,2002,North Carolina,UNION (179)
170164,40,1,White,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,0.000 % BAC,2018-03-14,Toyota,Toyota 4-Runner,1998,Illinois,LEE (103)
480651,14,2,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Kawasaki,Kawasaki 350cc or greater (ATV),2007,Texas,TAYLOR (441)
61819,23,1,Black,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Honda,Honda 125-349cc (ATV),1998,California,ALAMEDA (1)
60542,51,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2018-03-14,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2009,California,SAN JOAQUIN (77)
480580,22,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,Texas,HUDSPETH (229)
480580,47,2,White,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,Texas,HUDSPETH (229)
480580,21,2,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,Texas,HUDSPETH (229)
480580,5,2,Not a Fatality (not Applicable),"Third Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,Texas,HUDSPETH (229)
480580,3,2,Not a Fatality (not Applicable),"Third Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2004,Texas,HUDSPETH (229)
40187,19,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-03-14,Lexus,Lexus CT 200h,2012,Arizona,PIMA (19)
210100,39,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2010,Kentucky,JEFFERSON (111)
62616,26,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2018-03-14,Nissan/Datsun,Nissan/Datsun Altima,2017,California,SAN BERNARDINO (71)
62616,18,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Nissan/Datsun,Nissan/Datsun Altima,2017,California,SAN BERNARDINO (71)
62616,16,2,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Nissan/Datsun,Nissan/Datsun Altima,2017,California,SAN BERNARDINO (71)
420166,49,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.255 % BAC,2018-03-14,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1993,Pennsylvania,PERRY (99)
480579,16,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 1950-2003;see 422 for 2004 on),2003,Texas,CAMERON (61)
480579,16,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-03-14,Chevrolet,Chevrolet Suburban (from 1950-2003;see 422 for 2004 on),2003,Texas,CAMERON (61)
61419,63,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-03-14,Nissan/Datsun,Nissan/Datsun 200SX/240SX,1996,California,RIVERSIDE (65)
