,CountyName,StateName,Fatals,lat,long
1853,MURRAY ,Oklahoma,18,36.6103334,-88.314761
1854,MUSCATINE ,Iowa,18,41.4246132,-91.0436508
1855,MUSCOGEE ,Georgia,85,32.4840651,-84.8502167
1856,MUSKEGON ,Michigan,82,43.2341813,-86.2483921
1857,MUSKINGUM ,Ohio,46,40.0064162,-81.9984697
1858,MUSKOGEE ,Oklahoma,54,35.7478769,-95.3696909
1859,MUSSELSHELL ,Montana,5,46.5185867,-108.0912238
1860,NACOGDOCHES ,Texas,67,31.6035129,-94.6554874
1861,NAGUABO ,Puerto Rico,4,18.212884,-65.735004
1862,NANCE ,Nebraska,3,41.3947359,-98.002421
1863,NANTUCKET ,Massachusetts,3,41.2727997,-70.0951867
1864,NAPA ,California,68,38.2971367,-122.2855293
1865,NARANJITO ,Puerto Rico,5,18.301441,-66.245222
1866,NASH ,North Carolina,97,36.6661413,-98.050341
1867,NASSAU ,Florida,57,30.6624329,-81.7707334
1868,NASSAU ,New York,285,42.5159145,-73.6101159
1869,NATCHITOCHES ,Louisiana,43,31.7606732,-93.0860209
1870,NAVAJO ,Arizona,126,15.6836396,-87.3329197
1871,NAVARRO ,Texas,36,31.99849,-96.3783131
1872,NELSON ,Kentucky,37,37.3297661,-87.0508288
1873,NEMAHA ,Kansas,5,39.7880532,-96.0157844
1874,NEMAHA ,Nebraska,6,40.3837713,-95.8518344
1875,NEOSHO ,Kansas,12,37.5566345,-95.33166
1876,NESHOBA ,Mississippi,43,32.7237573,-89.103199
1877,NESS ,Kansas,3,38.4713429,-99.9586896
1878,NEVADA ,Arkansas,11,37.041058250000006,-3.0399538729953113
1879,NEVADA ,California,54,39.2615606,-121.0160594
1880,NEW CASTLE ,Delaware,223,39.6620572,-75.5663132
1881,NEW HANOVER ,North Carolina,84,-29.355,30.5263889
1882,NEW HAVEN ,Connecticut,301,41.3082138,-72.9250518
1883,NEW LONDON ,Connecticut,96,41.3556187,-72.0997804
1884,NEW MADRID ,Missouri,19,36.5864488,-89.5278547
1885,NEW YORK ,New York,138,40.7127281,-74.0060152
1886,NEWAYGO ,Michigan,38,43.419743,-85.800051
1887,NEWBERRY ,South Carolina,43,34.2753247,-81.6188633
1888,NEWPORT ,Rhode Island,14,41.4899827,-71.3137707
1889,NEWTON ,Arkansas,14,38.0469166,-97.3447244
1890,NEWTON ,Georgia,77,31.3129575,-84.3357424
1891,NEWTON ,Indiana,23,40.9672665,-85.8213761
1892,NEWTON ,Mississippi,22,32.3212554,-89.1633929
1893,NEWTON ,Missouri,51,41.6997139,-93.0538852
1894,NEWTON ,Texas,16,30.8491127,-93.7574139
1895,NEZ PERCE ,Idaho,30,46.3959861,-116.8072307
1896,NIAGARA ,New York,75,47.9970097,-97.8681358
1897,NICHOLAS ,Kentucky,9,38.3287954,-84.0153581
1898,NICOLLET ,Minnesota,12,44.2760635,-94.1874823
1899,NOBLE ,Indiana,29,40.4694904,-84.8260749
1900,NOBLE ,Ohio,14,41.309646,-84.39975290171992
1901,NOBLE ,Oklahoma,19,35.14209,-97.3932252
1902,NOBLES ,Minnesota,7,43.6634212,-95.7527672
1903,NODAWAY ,Missouri,8,40.3483437,-94.8723663
1904,NOLAN ,Texas,27,32.2737386,-100.242598
1905,NOME ,Alaska,5,64.5011111,-165.4063889
1906,NORFOLK ,Massachusetts,137,42.1195426,-71.3250564
1907,NORMAN ,Minnesota,4,47.3194344,-96.4625779
1908,NORTH SLOPE ,Alaska,1,69.5335129,-153.8220681
1909,NORTHAMPTON ,North Carolina,30,35.9507063,-78.4757235947192
1910,NORTHAMPTON ,Pennsylvania,66,40.6871831,-75.4896654
1911,NORTHUMBERLAND ,Pennsylvania,37,40.8951025,-76.8053934
1912,NORTHWEST ARCTIC ,Alaska,2,67.2385127,-159.9816347
1913,NORTON ,Kansas,5,39.833895,-99.891511
1914,NOT APPLICABLE ,Alaska,1,58.360019,-134.520514
1915,NOT APPLICABLE ,Montana,1,45.293981,-112.093025
1916,NOWATA ,Oklahoma,12,36.700645,-95.6380341
1917,NOXUBEE ,Mississippi,18,33.1190254,-88.5916703
1918,NUECES ,Texas,161,27.7153774,-97.6199942
1919,NYE ,Nevada,49,38.3544843,-116.406961
1920,O BRIEN ,Iowa,8,43.0755779,-95.6277063
1921,OAKLAND ,Michigan,234,42.7562531,-83.1553213
1922,OBION ,Tennessee,21,36.2589567,-89.1917353
1923,OCEAN ,New Jersey,140,39.2776156,-74.5746001
1924,OCEANA ,Michigan,13,43.6200297,-86.277073
1925,OCHILTREE ,Texas,10,36.2559217,-100.8138152
1926,OCONEE ,Georgia,19,33.829579,-83.4275918
1927,OCONEE ,South Carolina,53,34.5981589,-82.8687544
1928,OGEMAW ,Michigan,19,44.3364914,-84.125549
1929,OGLE ,Illinois,27,42.0397014,-89.3138599
1930,OGLETHORPE ,Georgia,18,32.293769,-84.0610191
1931,OHIO ,Indiana,4,31.5393259,-98.0861432
1932,OHIO ,Kentucky,27,43.32243,-74.9786
1933,OKALOOSA ,Florida,140,30.6765961,-86.6037748
1934,OKEECHOBEE ,Florida,57,27.2436957,-80.8287487
1935,OKFUSKEE ,Oklahoma,22,35.5953676,-96.2283357
1936,OKLAHOMA ,Oklahoma,326,40.5814403,-79.5740244
1937,OKMULGEE ,Oklahoma,27,35.6230879,-95.9719711
1938,OKTIBBEHA ,Mississippi,28,33.4131096,-88.8937318
1939,OLDHAM ,Kentucky,29,38.4975639,-85.4210695
1940,OLDHAM ,Texas,14,30.7413147,-94.2340808
1941,OLIVER ,North Dakota,3,47.1077709,-101.3524486
1942,OLMSTED ,Minnesota,35,43.9997437,-92.3767816
1943,ONEIDA ,Idaho,8,42.1628627,-112.5703083
1944,ONEIDA ,New York,69,43.0943244,-75.6508149
1945,ONONDAGA ,New York,105,42.9807929,-76.2233857
1946,ONSLOW ,North Carolina,83,34.7793298,-77.4235743
1947,ONTARIO ,New York,34,43.2208968,-77.2830421
1948,ONTONAGON ,Michigan,5,46.871053,-89.31403
1949,ORANGE ,California,725,33.7872568,-117.850308
1950,ORANGE ,Florida,696,30.2449578,-85.0091098
1951,ORANGE ,Indiana,10,39.5844584,-85.2994493
1952,ORANGE ,New York,112,41.5398159,-74.0981992
1953,ORANGE ,North Carolina,52,35.1296112,-78.5222311
1954,ORANGE ,Texas,87,30.0929879,-93.7365549
1955,ORANGEBURG ,South Carolina,145,33.4918203,-80.8556476
1956,OREGON ,Missouri,22,39.9869407,-95.1449753
1957,ORLEANS ,Louisiana,185,29.9759983,-90.0782127
1958,ORLEANS ,New York,10,44.1710943,-75.9480324
1959,OROCOVIS ,Puerto Rico,3,18.223961,-66.392225
1960,OSAGE ,Kansas,11,38.6736049,-95.7367738
1961,OSAGE ,Missouri,10,38.4637283,-91.8708392
1962,OSAGE ,Oklahoma,20,36.2928497,-96.4158527
1963,OSBORNE ,Kansas,5,39.4386803,-98.6920384
1964,OSCEOLA ,Florida,227,28.0443842,-81.1437541
1965,OSCEOLA ,Iowa,4,41.0341224,-93.7665629
1966,OSCEOLA ,Michigan,22,47.2313146,-88.4537286
1967,OSCODA ,Michigan,9,44.4202933,-83.330801
1968,OSWEGO ,New York,62,43.4547284,-76.5095967
1969,OTERO ,Colorado,13,37.8872079,-103.7415268
1970,OTERO ,New Mexico,34,32.5059533,-105.8063662
1971,OTHER ,Alaska,1,64.724809,-153.629618
1972,OTOE ,Nebraska,6,40.723614,-96.116952
1973,OTSEGO ,Michigan,13,42.4605904,-85.696406
1974,OTSEGO ,New York,10,42.734722,-74.958889
1975,OTTAWA ,Kansas,6,38.6153828,-95.2678474
1976,OTTAWA ,Michigan,84,42.9547143,-85.9827867
1977,OTTAWA ,Ohio,18,41.0192185,-84.0471666
1978,OTTAWA ,Oklahoma,36,36.8567358,-94.7877298
1979,OTTER TAIL ,Minnesota,24,46.4184196,-95.713142
1980,OUACHITA ,Arkansas,22,33.5680929,-92.9355875
1981,OUACHITA ,Louisiana,107,32.4790511,-92.1615004
1982,OURAY ,Colorado,9,38.0227716,-107.671448
1983,OVERTON ,Tennessee,11,35.2470321,-89.9956448
1984,OWEN ,Indiana,8,38.4581201,-85.5419048
1985,OWEN ,Kentucky,11,38.5559008,-84.7605024
1986,OWSLEY ,Kentucky,5,37.5014887,-82.5884871
1987,OWYHEE ,Idaho,9,42.4677336,-116.1590085
1988,OXFORD ,Maine,43,44.131957,-70.493774
1989,OZARK ,Missouri,9,37.0207065,-93.2052833
1990,PAGE ,Iowa,9,40.736337,-95.1602396
1991,PALM BEACH ,Florida,706,26.7056172,-80.0361517
1992,PALO ALTO ,Iowa,4,43.0762829,-94.6625047
1993,PALO PINTO ,Texas,29,32.7215726,-98.2814881
1994,PAMLICO ,North Carolina,8,35.0848861,-76.634929
1995,PANOLA ,Mississippi,46,37.6609153,-84.1152061
1996,PANOLA ,Texas,42,32.3579347,-94.0912991
1997,PARK ,Colorado,21,39.1089299,-105.7561639
1998,PARK ,Montana,21,43.4088984,23.2203193
1999,PARKE ,Indiana,9,39.7686321,-87.2158436
2000,PARKER ,Texas,98,33.0555687,-96.6220692
2001,PARMER ,Texas,9,34.4901153,-102.768021
2002,PASCO ,Florida,384,28.2996183,-82.4522702
2003,PASQUOTANK ,North Carolina,26,36.2673789,-76.3385487
2004,PASSAIC ,New Jersey,97,40.8567663,-74.1284764
2005,PATILLAS ,Puerto Rico,1,18.003744,-66.011486
2006,PAULDING ,Georgia,73,39.6092808,-75.2835216
2007,PAULDING ,Ohio,9,41.1381051,-84.5805082
2008,PAWNEE ,Kansas,5,38.2652911,-98.9809292
2009,PAWNEE ,Nebraska,3,40.1223248,-96.2629022
2010,PAWNEE ,Oklahoma,13,36.3384025,-96.8031766
2011,PAYETTE ,Idaho,15,44.0374651,-116.7651123
2012,PAYNE ,Oklahoma,43,34.9061837,-97.5300307
2013,PEACH ,Georgia,32,32.5543462,-83.8350733
2014,PEARL RIVER ,Mississippi,55,32.7834624,-89.2278492
2015,PECOS ,Texas,30,31.4254143,-103.4952894
2016,PEMBINA ,North Dakota,5,48.7530787,-97.5532833
2017,PEMISCOT ,Missouri,16,36.2104949,-89.8351486
2018,PENDER ,North Carolina,72,36.3104307,-77.592753
2019,PENDLETON ,Kentucky,10,38.4622879,-85.3035678
2020,PENNINGTON ,Minnesota,5,47.4835642,-94.4799693
2021,PENNINGTON ,South Dakota,53,44.0669762,-102.44744928450349
2022,PENOBSCOT ,Maine,62,44.4645203,-68.7111393
2023,PEORIA ,Illinois,73,40.6938609,-89.5891008
2024,PERKINS ,Nebraska,2,40.7952248,-96.6777226
2025,PERKINS ,South Dakota,1,42.8655543,-98.0103489
2026,PERQUIMANS ,North Carolina,10,36.1739896,-76.4254832
2027,PERRY ,Alabama,5,32.7848505,-87.4055574
2028,PERRY ,Arkansas,8,35.0461909,-92.7942102
2029,PERRY ,Illinois,10,39.7829423,-90.7453794
2030,PERRY ,Indiana,9,38.4428422,-85.7632981
2031,PERRY ,Kentucky,41,38.5481212,-84.9996731
2032,PERRY ,Mississippi,20,30.7207466,-89.1414364
2033,PERRY ,Missouri,18,39.4311518,-91.6751596
2034,PERRY ,Ohio,24,41.760326,-81.140932
2035,PERRY ,Pennsylvania,27,40.0810624,-79.72557207505281
2036,PERRY ,Tennessee,11,36.4833792,-86.8519425
2037,PERSHING ,Nevada,12,40.3913722,-118.4778996
2038,PERSON ,North Carolina,20,35.7731164,-78.63543405397641
2039,PETTIS ,Missouri,32,38.7346291,-93.2991713
2040,PEÑUELAS ,Puerto Rico,3,18.05635,-66.72156
2041,PHELPS ,Missouri,27,37.913292,-91.8168126
2042,PHELPS ,Nebraska,4,40.5078647,-99.425665
2043,PHILADELPHIA ,Pennsylvania,466,39.9527237,-75.1635262
2044,PHILLIPS ,Arkansas,19,34.4427373,-90.8331287
2045,PHILLIPS ,Colorado,3,40.5888329,-102.3701723
2046,PHILLIPS ,Kansas,5,39.7961542,-99.346586
2047,PHILLIPS ,Montana,8,43.4088984,23.2203193
2048,PIATT ,Illinois,9,39.967291,-88.6072399
2049,PICKAWAY ,Ohio,41,39.52126,-82.922441
2050,PICKENS ,Alabama,17,33.2948421,-88.1244034
2051,PICKENS ,Georgia,21,34.4630619,-84.4682402
2052,PICKENS ,South Carolina,80,34.8834489,-82.7073573
2053,PICKETT ,Tennessee,1,36.5559316,-84.79626109128259
2054,PIERCE ,Georgia,11,39.1737119,-79.5105617
2055,PIERCE ,Nebraska,5,42.1990988,-97.5271491
2056,PIERCE ,North Dakota,1,46.7899935,-100.692347
2057,PIKE ,Alabama,34,31.7615793,-85.9259465
2058,PIKE ,Arkansas,4,34.1435885,-93.6428966
2059,PIKE ,Georgia,10,33.081484,-84.3969481
2060,PIKE ,Illinois,15,39.6108707,-90.8538306
2061,PIKE ,Indiana,3,40.1242062,-86.4819461
2062,PIKE ,Kentucky,61,37.4512431,-82.3855722
2063,PIKE ,Mississippi,36,31.1712493,-90.4093394
2064,PIKE ,Missouri,8,39.3683251,-91.1825617
2065,PIKE ,Ohio,23,41.478387,-81.46373
2066,PIKE ,Pennsylvania,37,40.400853,-75.69535020944943
2067,PIMA ,Arizona,537,15.6836396,-87.3329197
2068,PINAL ,Arizona,216,15.6836396,-87.3329197
2069,PINE ,Minnesota,19,46.0820957,-92.7542126
2070,PINELLAS ,Florida,483,27.8778904,-82.7329309
2071,PIPESTONE ,Minnesota,2,44.000584,-96.317502
2072,PISCATAQUIS ,Maine,13,46.8200431,-67.9230792
2073,PITKIN ,Colorado,10,39.2037774,-106.8695332
2074,PITT ,North Carolina,92,51.0495852,-1.357028
2075,PITTSBURG ,Oklahoma,41,34.7131522,-95.8499898
2076,PIUTE ,Utah,1,38.310801,-112.1012191
2077,PLACER ,California,111,39.1012064,-120.7650606
2078,PLAQUEMINES ,Louisiana,8,29.4291161,-89.5123524
2079,PLATTE ,Missouri,36,39.3770348,-94.7716306
2080,PLATTE ,Nebraska,11,41.538537500000004,-97.54136640081376
2081,PLUMAS ,California,16,39.9430988,-120.8059521
2082,PLYMOUTH ,Iowa,17,43.2456244,-93.123087
2083,PLYMOUTH ,Massachusetts,122,41.9583799,-70.6673851
2084,POCAHONTAS ,Iowa,5,42.7368357,-94.6688697
2085,POINSETT ,Arkansas,29,35.5730183,-90.6717121
2086,POINTE COUPEE ,Louisiana,28,30.7343507,-91.4331693
2087,POLK ,Arkansas,18,34.4995799,-94.2397116
2088,POLK ,Florida,518,27.9448537,-81.7268789
2089,POLK ,Georgia,37,33.9981581,-85.1567475
2090,POLK ,Iowa,129,41.6765808,-93.5921448
2091,POLK ,Minnesota,11,47.6554613,-96.4193484
2092,POLK ,Missouri,17,37.6200803,-93.4087994
2093,POLK ,Nebraska,2,41.1893645,-97.570244
2094,POLK ,North Carolina,14,38.5321289,-121.4088418
2095,POLK ,Oregon,42,44.879673,-123.4599594
2096,POLK ,Tennessee,15,35.1269463,-84.5303524
2097,POLK ,Texas,59,30.7642828,-94.8192175
2098,PONCE ,Puerto Rico,14,18.002433,-66.6248
2099,PONDERA ,Montana,7,43.4088984,23.2203193
2100,PONTOTOC ,Mississippi,33,34.2478831,-88.998673
2101,PONTOTOC ,Oklahoma,33,34.4887028,-96.625838
2102,POPE ,Arkansas,37,44.1364916,18.116056
2103,POPE ,Illinois,4,37.3933531,-88.5904425
2104,POPE ,Minnesota,3,45.5850258,-95.4469471
2105,PORTAGE ,Ohio,50,41.3267189,-83.6507668
2106,PORTER ,Indiana,57,41.6156584,-87.0741735
2107,POSEY ,Indiana,10,37.8037228,-81.4326057
2108,POTTAWATOMIE ,Kansas,12,39.3928203,-96.3414279
2109,POTTAWATOMIE ,Oklahoma,54,35.1783637,-96.969909
2110,POTTAWATTAMIE ,Iowa,47,41.3115686,-95.5331269
2111,POTTER ,Pennsylvania,13,40.658209,-80.34216747458456
2112,POTTER ,South Dakota,1,45.0764805,-99.9607952
2113,POTTER ,Texas,87,35.3683354,-101.8776577
2114,POWDER RIVER ,Montana,3,43.4088984,23.2203193
2115,POWELL ,Kentucky,13,37.865081,-83.9477
2116,POWELL ,Montana,10,43.4088984,23.2203193
2117,POWER ,Idaho,5,42.6769078,-112.8869775
2118,POWESHIEK ,Iowa,8,41.6816512,-92.5435034
2119,PRAIRIE ,Arkansas,8,34.8105247,-91.5751148
2120,PRAIRIE ,Montana,1,43.4088984,23.2203193
2121,PRATT ,Kansas,10,37.6439071,-98.7375911
2122,PREBLE ,Ohio,28,39.8125011,-84.6411162
2123,PRENTISS ,Mississippi,21,31.5985012,-89.8670229
2124,PRESIDIO ,Texas,7,29.5635581,-104.371552
2125,PRESQUE ISLE ,Michigan,8,45.3375258,-83.9567881
2126,PRINCE GEORGE`S ,Maryland,423,38.9455047,-76.70936493928463
2127,PRINCE OF WALES-HYDER ,Alaska,2,55.40407,-132.948303
2128,PRINCE OF WALES-OUTER ,Alaska,1,54.9119055,-132.30117006047558
2129,PROVIDENCE ,Rhode Island,138,41.8239891,-71.4128343
2130,PROWERS ,Colorado,8,37.9455797,-102.4130793
2131,PUEBLO ,Colorado,113,38.2544472,-104.609141
2132,PUERTO RICO ,Puerto Rico,571,18.2494,-66.50101
2133,PULASKI ,Arkansas,273,34.7684249,-92.3098735
2134,PULASKI ,Georgia,7,32.3901752,-81.9567837
2135,PULASKI ,Illinois,4,37.2136615,-89.2059111
2136,PULASKI ,Indiana,18,40.9753183,-86.6583433
2137,PULASKI ,Kentucky,47,37.2089669,-84.6388326
2138,PULASKI ,Missouri,23,36.6139471,-90.7467863
2139,PUSHMATAHA ,Oklahoma,19,32.1934775,-88.3533623
2140,PUTNAM ,Florida,118,29.6266155,-81.7230549
2141,PUTNAM ,Georgia,22,33.3231504,-83.3414172
2142,PUTNAM ,Illinois,6,41.2025915,-89.2676414
2143,PUTNAM ,Indiana,27,35.4445933,-79.4700251
2144,PUTNAM ,Missouri,5,40.4890407,-92.9709709
2145,PUTNAM ,New York,20,43.746793,-73.397255
2146,PUTNAM ,Ohio,14,39.9222898,-82.0079148
2147,PUTNAM ,Tennessee,51,36.1379872,-85.4553784
2148,QUAY ,New Mexico,10,34.9339503,-103.7605204
2149,QUEBRADILLAS ,Puerto Rico,4,18.478319,-66.93792
2150,QUEEN ANNE`S ,Maryland,17,39.0273331,-76.0616856
2151,QUEENS ,New York,271,40.7135078,-73.8283132
2152,QUITMAN ,Georgia,2,30.7852708,-83.5596907
2153,QUITMAN ,Mississippi,12,32.0401499,-88.7281
2154,RABUN ,Georgia,20,54.504285,27.1513949
2155,RAINS ,Texas,14,32.8685085,-95.7964017
2156,RALLS ,Missouri,12,39.552012,-91.547611
2157,RAMSEY ,Minnesota,88,45.2320595,-93.4605008
2158,RAMSEY ,North Dakota,6,48.2426199,-98.7062419
2159,RANDALL ,Texas,51,34.9444713,-101.8850309
2160,RANDOLPH ,Alabama,25,33.2651763,-85.4693961
2161,RANDOLPH ,Arkansas,19,36.3412315,-91.0387017
2162,RANDOLPH ,Georgia,5,43.5391527,-89.0067778
2163,RANDOLPH ,Illinois,17,40.3761474,-88.9803558
2164,RANDOLPH ,Indiana,17,40.2661553,-84.9758004
2165,RANDOLPH ,Missouri,13,39.156735999999995,-94.49161986212361
2166,RANDOLPH ,North Carolina,103,43.5391527,-89.0067778
2167,RANKIN ,Mississippi,57,32.2865353,-89.9070243
2168,RANSOM ,North Dakota,2,46.4519081,-97.6903091
2169,RAPIDES ,Louisiana,104,31.3635131,-92.5868095
2170,RAVALLI ,Montana,24,43.4088984,23.2203193
2171,RAWLINS ,Kansas,1,39.7904797,-101.0994722
2172,RAY ,Missouri,22,36.9362514,-79.3108564
2173,REAGAN ,Texas,9,31.2183272,-96.7828793
2174,REAL ,Texas,13,29.7949383,-99.8280905
2175,RED LAKE ,Minnesota,2,47.8605178,-96.0988343
2176,RED RIVER ,Louisiana,10,30.9593468,-91.665118
2177,RED RIVER ,Texas,19,33.571979,-95.0429674
2178,RED WILLOW ,Nebraska,7,40.1686191,-100.4550901
2179,REDWOOD ,Minnesota,5,44.3788613,-95.2532373
2180,REEVES ,Texas,56,30.5210332,-93.0476536
2181,REFUGIO ,Texas,10,28.3045305,-97.2745885
2182,RENO ,Kansas,26,37.930344,-98.1055753
2183,RENSSELAER ,New York,30,42.6425795,-73.742898
2184,RENVILLE ,Minnesota,11,44.7891264,-95.2116731
2185,REPUBLIC ,Kansas,9,39.923621,-97.82171
2186,REYNOLDS ,Missouri,16,37.6386508,-93.1579668
2187,RHEA ,Tennessee,15,35.6123863,-84.9347264
2188,RICE ,Kansas,4,38.3266261,-98.2007179
2189,RICE ,Minnesota,17,44.3413376,-93.2865484
2190,RICH ,Utah,6,41.661286,-111.2123631
2191,RICHARDSON ,Nebraska,4,40.1194651,-95.7607517
2192,RICHLAND ,Illinois,8,39.845883,-89.8581632
2193,RICHLAND ,Louisiana,36,31.8365504,-91.451229
2194,RICHLAND ,Montana,3,48.8208593,-106.0511296
2195,RICHLAND ,North Dakota,10,46.2247251,-96.9470748
2196,RICHLAND ,Ohio,41,39.1870147,-82.5973848
2197,RICHLAND ,South Carolina,215,33.9529148,-81.6937172
2198,RICHMOND ,Georgia,111,31.9382381,-81.3035515
2199,RICHMOND ,New York,34,42.7905911,-77.5319396
2200,RICHMOND ,North Carolina,33,36.2948569,-80.7575676
2201,RILEY ,Kansas,20,39.298885,-96.830844
2202,RINCÓN ,Puerto Rico,5,18.341539,-67.256411
2203,RINGGOLD ,Iowa,2,40.7399875,-94.2547473
2204,RIO ARRIBA ,New Mexico,42,36.5488273,-106.8155233
2205,RIO BLANCO ,Colorado,5,39.9847294,-108.1807779
2206,RIO GRANDE ,Colorado,8,37.5668223,-106.3832155
2207,RIPLEY ,Indiana,18,41.1005964,-86.6602895
2208,RIPLEY ,Missouri,10,36.6478735,-90.8887906
2209,RIVERSIDE ,California,1123,33.9824949,-117.3742389
2210,ROANE ,Tennessee,38,44.1525115,1.6991342
2211,ROBERTS ,South Dakota,7,45.6000291,-97.0000238
2212,ROBERTS ,Texas,2,35.8309752,-100.8058034
2213,ROBERTSON ,Tennessee,60,35.2656375,-88.7186641
2214,ROBERTSON ,Texas,27,30.2932632,-93.9096181
2215,ROBESON ,North Carolina,185,34.6485079,-79.0954942
2216,ROCK ,Minnesota,4,43.6733632,-96.2574328
2217,ROCK ,Nebraska,1,42.4152603,-99.456071
2218,ROCK ISLAND ,Illinois,37,41.5095446,-90.5792031
2219,ROCKCASTLE ,Kentucky,16,36.8997741,-87.9872444
2220,ROCKDALE ,Georgia,54,33.7870502,-84.4349287
2221,ROCKINGHAM ,New Hampshire,80,43.0099979,-71.0510355
2222,ROCKINGHAM ,North Carolina,66,34.9393201,-79.7739457
2223,ROCKLAND ,New York,51,41.9453663,-74.9129403
2224,ROCKWALL ,Texas,26,32.9312336,-96.4597089
2225,ROGER MILLS ,Oklahoma,4,35.6596782,-99.6898104
2226,ROGERS ,Oklahoma,61,36.9170195,-95.1977436
2227,ROLETTE ,North Dakota,12,48.7419695,-99.8380336
2228,ROOKS ,Kansas,6,39.3494127,-99.3216587
2229,ROOSEVELT ,Montana,17,43.4088984,23.2203193
2230,ROOSEVELT ,New Mexico,11,33.972525,-103.4933903
2231,ROSCOMMON ,Michigan,20,44.49835,-84.591968
2232,ROSEAU ,Minnesota,4,48.8457996,-95.7613231
2233,ROSEBUD ,Montana,19,46.2744424,-106.444746
2234,ROSS ,Ohio,53,39.312296,-84.6507966
2235,ROUTT ,Colorado,12,40.4514373,-106.9724072
2236,ROWAN ,Kentucky,13,42.7409876,-93.5521226
2237,ROWAN ,North Carolina,92,34.5129458,-78.2711102
2238,RUNNELS ,Texas,13,31.8282551,-99.9779922
2239,RUSH ,Indiana,8,38.6953333,-86.1705366
2240,RUSH ,Kansas,5,38.5047752,-99.309214
2241,RUSK ,Texas,63,31.7960064,-95.1502214
2242,RUSSELL ,Alabama,63,31.0562907,-88.2319506
2243,RUSSELL ,Kansas,7,38.895289,-98.859806
2244,RUSSELL ,Kentucky,14,38.5173028,-82.6976631
2245,RUTHERFORD ,North Carolina,53,35.645118,-78.72077040530671
2246,RUTHERFORD ,Tennessee,125,36.1275674,-88.9858988
2247,RÍO GRANDE ,Puerto Rico,7,18.38023,-65.83127
2248,SABANA GRANDE ,Puerto Rico,4,18.08258,-66.965989
2249,SABINE ,Louisiana,16,37.6787237,-81.501494
2250,SABINE ,Texas,13,31.3325489,-93.8722218
2251,SAC ,Iowa,7,42.3797854,-95.0825306
2252,SACRAMENTO ,California,624,38.5810606,-121.493895
2253,SAGADAHOC ,Maine,10,46.8200431,-67.9230792
2254,SAGINAW ,Michigan,75,43.4200387,-83.9490365
2255,SAGUACHE ,Colorado,9,38.0945348,-106.3563372
2256,SALEM ,New Jersey,46,39.5717796,-75.4671423
2257,SALINAS ,Puerto Rico,12,17.97886,-66.295309
2258,SALINE ,Arkansas,61,33.8734365,-92.2670918
2259,SALINE ,Illinois,14,37.750075,-88.5302584
2260,SALINE ,Kansas,26,38.7704462,-97.6669832
2261,SALINE ,Missouri,13,40.5269494,-93.7280015
2262,SALINE ,Nebraska,8,40.5079612,-97.175536
2263,SALT LAKE ,Utah,275,40.6632297,-111.9103124
2264,SALUDA ,South Carolina,17,34.0015232,-81.7720522
2265,SAMPSON ,North Carolina,61,30.0647063,-81.5017485
2266,SAN AUGUSTINE ,Texas,16,31.5299029,-94.1060282
2267,SAN BENITO ,California,43,36.5096854,-121.0818602
2268,SAN BERNARDINO ,California,1268,34.1081621,-117.28946
2269,SAN DIEGO ,California,1045,32.7174202,-117.1627728
2270,SAN FRANCISCO ,California,122,37.7790262,-122.419906
2271,SAN GERMÁN ,Puerto Rico,1,18.08163,-67.0449
2272,SAN JACINTO ,Texas,36,30.6221418,-95.7210583
2273,SAN JOAQUIN ,California,440,36.6066162,-120.1890447
2274,SAN JUAN ,Colorado,5,-28.525842,-52.99282
2275,SAN JUAN ,New Mexico,110,36.4755752,-108.3046555
2276,SAN JUAN ,Puerto Rico,63,18.46633,-66.10572
2277,SAN JUAN ,Utah,24,37.5859438,-109.7852018
2278,SAN LORENZO ,Puerto Rico,5,18.189143,-65.966096
2279,SAN LUIS OBISPO ,California,111,35.2827525,-120.659615
2280,SAN MATEO ,California,123,37.5629997,-122.3253265
2281,SAN MIGUEL ,Colorado,5,-28.525842,-52.99282
2282,SAN MIGUEL ,New Mexico,19,36.961402,-106.1605804
2283,SAN PATRICIO ,Texas,46,27.9695325,-97.7731720386266
2284,SAN SABA ,Texas,3,31.1953833,-98.7228295
2285,SAN SEBASTIÁN ,Puerto Rico,3,18.33662,-66.99018
2286,SANBORN ,South Dakota,2,44.0089691,-98.0834349
2287,SANDERS ,Montana,18,43.4088984,23.2203193
2288,SANDOVAL ,New Mexico,65,35.5910806,-106.8472167
2289,SANDUSKY ,Ohio,35,41.4561002,-82.7115813
2290,SANGAMON ,Illinois,76,39.7623668,-89.6454905
2291,SANILAC ,Michigan,21,43.4150687,-82.8234745
2292,SANPETE ,Utah,10,39.3606305,-111.5767825
2293,SANTA BARBARA ,California,131,34.4221319,-119.702667
2294,SANTA CLARA ,California,464,37.3541132,-121.955174
2295,SANTA CRUZ ,Arizona,25,33.2282163,-112.17115
2296,SANTA CRUZ ,California,82,36.9743626,-122.0294673
2297,SANTA FE ,New Mexico,83,35.6876096,-105.938456
2298,SANTA ISABEL ,Puerto Rico,7,17.96852,-66.4041
2299,SANTA ROSA ,Florida,83,30.3466423,-86.2307992
2300,SARASOTA ,Florida,212,27.3365805,-82.5308545
2301,SARATOGA ,New York,54,43.0529612,-73.6417024
2302,SARGENT ,North Dakota,6,46.1101793,-97.6291809
2303,SARPY ,Nebraska,39,41.0923005,-96.10075608814398
